post_id,Document_preprocessed,Topic,topic_label,date,fs_auto,prob_0,prob_1,post,fs_manual
1486169529-26683.0,kinder sch tzen statt verst mmeln diese junge frau gibt unfassbares zeugnis ihres leidensweges transgender ideologie als vorbote des transhumanismus die westliche bev lkerung wird durch die boomende transgender industrie an der die pharma mafia kr ftig mitverdient darauf vorbereitet den transhumanismus zu akzeptieren menschen darunter leider immer mehr kinder die dem aktuellen trans wahn verfallen sind deren k rper und pers nlichkeit medizinisch chirurgisch psychisch verst mmelt und ver ndert wurde sind nichts weiter als sprungbretter f r den transhumanismus quellen abo https t me meinednews https t me kachelkanal,21,Gender and LGBTQ,2023-05-28T11:06:17Z,1,0.0241454227174649,0.975854577282535,"❤️KINDER SCHÜTZEN STATT VERSTÜMMELN 💥DIESE JUNGE FRAU GIBT UNFASSBARES ZEUGNIS IHRES LEIDENSWEGES!TRANSGENDER-IDEOLOGIE ALS VORBOTE DES TRANSHUMANISMUS?""Die westliche Bevölkerung wird durch die boomende Transgender-Industrie, an der die Pharma-Mafia kräftig mitverdient, darauf vorbereitet, den Transhumanismus ...zu akzeptieren.Menschen, darunter leider immer mehr Kinder, die dem aktuellen Trans-Wahn verfallen sind, deren Körper und Persönlichkeit medizinisch, chirurgisch, psychisch verstümmelt und verändert wurde, sind nichts weiter als Sprungbretter für den Transhumanismus.""Quellen:--------------anonymisiert --------------",1
1486169529-4274.0,nachtrag zu den magnetischen reaktionen an den einstichstellen der covid injektionen das k nnte eine erkl rung sein eine beruhigende ist es nicht abonnieren sie unseren telegram kanal,20,Elon Musk,2021-05-27T16:43:03Z,1,0.224650239247248,0.775349760752752,"NACHTRAG ZU DEN MAGNETISCHEN REAKTIONEN AN DEN EINSTICHSTELLEN DER COVID-INJEKTIONEN.

DAS KÖNNTE EINE ERKLÄRUNG SEIN.

(EINE BERUHIGENDE IST ES NICHT.)



——————————
Abonnieren Sie unseren Telegram-Kanal: 
——————————",1
1486169529-5283.0,not rztin bei zwei gleichzeitig eingetretenen lebensbedrohlichen situationen in einer impfstrasse h rt sofort auf diesen dreck zu verimpfen nanopartikel in allen organen inklusive gehirn und hoden absolut sehenswert und zur verbreitung an angeh rige freunde und bekannte die sich impfen lassen wollen abonnieren sie bitte unseren telegram kanal https t me meinednews,18,Verschwörung: Corona,2021-06-27T11:33:19Z,1,0.107063462079546,0.892936537920454,"NOTÄRZTIN BEI ZWEI GLEICHZEITIG EINGETRETENEN LEBENSBEDROHLICHEN  SITUATIONEN IN EINER IMPFSTRASSE: ""HÖRT SOFORT AUF, DIESEN DRECK ZU VERIMPFEN""NANOPARTIKEL IN ALLEN ORGANEN, INKLUSIVE GEHIRN UND HODEN! !!! ABSOLUT SEHENSWERT!!! UND ZUR VERBREITUNG AN ANGEHÖRIGE, FREUNDE UND BEKANNTE, DIE SICH IMPFEN LASSEN WOLLEN! -------------ABONNIEREN SIE BITTE UNSEREN TELEGRAM-KANAL: anonymisiert-------------",1
1486169529-6729.0,blutverschmiert und stiefel im genick belarus nordkorea weit gefehlt abonnieren sie bitte unseren telegram kanal https t me meinednews,2,Russland-Angriffskrieg,2021-08-04T20:24:04Z,0,0.921357618815898,0.0786423811841015,BLUTVERSCHMIERT UND STIEFEL IM GENICK: BELARUS? NORDKOREA? WEIT GEFEHLT...-------------ABONNIEREN SIE BITTE UNSEREN TELEGRAM-KANAL: anonymisiert-------------,0
1487840814-101425.0,president trump discusses the hunter biden laptop with rsbn s brian glenn before rallying in michigan join cbknews pr sident trump bespricht den laptop von hunter biden mit brian glenn von rsbn bevor er sich in michigan versammelt,3,US-Politik: Trump vs Biden,2022-04-03T01:28:26Z,0,0.979648185444372,0.0203518145556282,"""President Trump discusses the Hunter Biden laptop with RSBN's Brian Glenn before rallying in Michigan"" Join @anonymisiert ""Präsident Trump bespricht den Laptop von Hunter Biden mit Brian Glenn von RSBN, bevor er sich in Michigan versammelt""",0
1487840814-117516.0,der war lord hat auch flei ig bestellt die europ ische polizeibeh rde europol hat hinweise auf organisierten waffenschmuggel aus der ukraine der beh rde wurden mehrere f lle gemeldet bei denen einzelpersonen versuchten die ukraine mit schusswaffen zu verlassen die eu mitgliedstaaten und die operativen partner haben ber f lle berichtet in denen kriminelle netzwerke in der region aktiv sind und den schmuggel erheblicher mengen von schusswaffen und munition einschlie lich milit rischer waffen betreiben oder planen steht in einem schreiben von europol an den rat der europ ischen union es befasst sich mit den auswirkungen des krieges in der ukraine und der terroristischen bedrohung f r die europ ische union dem swr liegt das dokument vor,2,Russland-Angriffskrieg,2022-07-22T19:08:00Z,0,0.548454329229677,0.451545670770323,"Der War Lord hat auch fleißig bestellt 🔥
---
Die europäische Polizeibehörde Europol hat Hinweise auf organisierten Waffenschmuggel aus der Ukraine. Der Behörde wurden mehrere Fälle gemeldet, bei denen Einzelpersonen versuchten, die Ukraine mit Schusswaffen zu verlassen.

Die EU-Mitgliedstaaten und die operativen Partner haben über Fälle berichtet, in denen kriminelle Netzwerke in der Region aktiv sind und den Schmuggel erheblicher Mengen von Schusswaffen und Munition, einschließlich militärischer Waffen, betreiben oder planen"" - steht in einem Schreiben von Europol an den Rat der Europäischen Union. Es befasst sich mit den Auswirkungen des Krieges in der Ukraine und der terroristischen Bedrohung für die Europäische Union. Dem SWR liegt das Dokument vor.



",1
1487840814-118551.0,fmr greenpeace pr sident dr patrick moore sagt die eliten h tten einen selbstmordpakt um die weltbev lkerung zu reduzieren wir stehen jetzt vor einer situation in der eine gro e anzahl sehr m chtiger organisationen und eliten auf internationaler und nationaler ebene eine politik fordern die im grunde ein selbstmordpakt ist im grunde eine art todeswunsch t me fgnews,30,Umwelt,2022-07-26T21:55:45Z,1,0.0260315331272384,0.973968466872762,"
Fmr. Greenpeace-Präsident Dr. Patrick Moore sagt, die Eliten hätten einen „Selbstmordpakt“, um die Weltbevölkerung zu reduzieren 🔥„Wir stehen jetzt vor einer Situation, in der eine große Anzahl sehr mächtiger Organisationen und Eliten auf internationaler und nationaler Ebene eine Politik fordern, die im Grunde ein Selbstmordpakt ist. Im Grunde eine Art Todeswunsch.“tanonymisiert",1
1487840814-14307.0,das gro e erwachen donald trump kann weil er eine privatperson ist nicht angeklagt werden und auch keines amtes mehr enthoben werden der senat hat keine macht ber diesen fall zu entscheiden,3,US-Politik: Trump vs Biden,2021-02-10T08:54:54Z,0,0.866245701242667,0.133754298757333,"Das Große Erwachen 2020 - Donald Trump kann, weil er eine Privatperson ist, nicht angeklagt  werden und auch keines Amtes mehr enthoben werden !!!

Der Senat hat keine Macht über diesen Fall zu entscheiden 🔥🔥🔥",0
1487840814-166078.0,klima diktatur professor fordert benzin rationierung punktesystem f r essen greatreset klima agenda,7,Energiekrise,2023-05-06T13:40:15Z,1,0.224225274869918,0.775774725130082,"Klima-Diktatur: Professor fordert Benzin-Rationierung & Punktesystem für Essen
 #GreatReset #Klima #Agenda",1
1487840814-56510.0,je sp ter der abend lajes air field auf den azoren ist ja heute sehr gefragt ist guantanamo schon voll oder was bringen die dorthin,10,BLM,2021-05-30T19:26:39Z,0,0.980820929776042,0.0191790702239584,Je später der Abend... Lajes Air Field auf den Azoren ist ja heute sehr gefragt...Ist Guantanamo schon voll? Oder was bringen die dorthin?,0
1487840814-93826.0,new bird flu spread detected in netherlands the netherlands is set to cull about chickens after a case of avian flu was detected at a farm the govt revealed previously two outbreaks of the avian virus had been found in the country which led to more than birds being culled subscribe to rt t me rtnews neue ausbreitung der vogelgrippe in den niederlanden festgestellt die niederlande sollen etwa h hner t ten nachdem auf einem bauernhof ein fall von vogelgrippe festgestellt wurde teilte die regierung mit zuvor waren im land zwei ausbr che des vogelvirus festgestellt worden die dazu f hrten dass mehr als v gel get tet wurden abonnieren sie rt t me rtnews,1,Corona: Allgemein,2022-02-17T04:32:28Z,1,0.480478678047907,0.519521321952093,"""New Bird Flu Spread Detected in NetherlandsThe Netherlands is set to cull about 77,000 chickens after a case of avian flu was detected at a farm, the govt revealed.Previously, two outbreaks of the avian virus had been found in the country, which led to more than 400,000 birds being culled.""Subscribe to anonymisiert"" ""Neue Ausbreitung der Vogelgrippe in den Niederlanden festgestelltDie Niederlande sollen etwa 77.000 Hühner töten, nachdem auf einem Bauernhof ein Fall von Vogelgrippe festgestellt wurde, teilte die Regierung mit.Zuvor waren im Land zwei Ausbrüche des Vogelvirus festgestellt worden, die dazu führten, dass mehr als 400.000 Vögel getötet wurden.Abonnieren Sie anonymisiert""",1
1487840814-99771.0,who plandemic the world health organization changed the definition of pandemic in just like the cdc changed the definition for mrna vaccines vaccines and herd immunity the list will surely continue who plandemie die weltgesundheitsorganisation hat die definition von pandemie im jahr ge ndert genauso wie die cdc die definition f r mrna impfstoffe impfstoffe und herdenimmunit t ge ndert hat die liste wird sicher fortgesetzt,1,Corona: Allgemein,2022-03-24T02:18:18Z,1,0.151843492495009,0.848156507504991,"""WHO | Plandemic
The World Health Organization changed the definition of 'pandemic' in 2009.

Just like the CDC changed the definition for mRNA vaccines, vaccines, and herd immunity.
The list will surely continue...""



""WHO | Plandemie
Die Weltgesundheitsorganisation hat die Definition von „Pandemie“ im Jahr 2009 geändert.

Genauso wie die CDC die Definition für mRNA-Impfstoffe, Impfstoffe und Herdenimmunität geändert hat.
Die Liste wird sicher fortgesetzt...""",0
1488418265-3172.0,sie t ten und qu len f r geld und macht und f r die satanische agenda,19,Glaube,2021-01-28T20:47:53Z,1,0.029008123589831,0.970991876410169,Sie töten und quälen für Geld und Macht und für die satanische Agenda,1
1488418265-3480.0,george soros der jude der das verm gen der deportierten juden gestohlen und vom holocaust profitiert hat und so zu reichtum gekommen ist er ist nicht der einzige jude der vom holocaust profitiert hat die rothschilds und rockfellers verdienen kr ftig mit im zweiten weltkrieg und an den nazis die geschichte wird von den siegern und strippemziehern geschrieben du wirst nie etwas ber die schuld dieser j dischen schwerbrecher und hochverr ter lesen und jede kritik wird mit der antisemiten keule totgeschlagen dabei haben genau diese juden die gr ssten antisemitischen verbrechen und verrat begannen,14,Verschwörung: Rechts,2021-02-04T08:34:02Z,1,0.0339399630078173,0.966060036992183,"George Soros, der Jude der das Vermögen der deportierten Juden gestohlen und vom Holocaust profitiert hat und so zu Reichtum gekommen ist. Er ist nicht der einzige Jude der vom Holocaust profitiert hat. Die Rothschilds und Rockfellers verdienen kräftig mit im zweiten Weltkrieg und an den Nazis. Die Geschichte wird von den Siegern und Strippemziehern geschrieben. Du wirst nie etwas über die Schuld dieser jüdischen Schwerbrecher und Hochverräter lesen und jede Kritik wird mit der Antisemiten-Keule totgeschlagen. Dabei haben genau diese Juden die grössten antisemitischen Verbrechen und Verrat begannen.",1
1488418265-3775.0,auch ich habe die gleiche erfahrung w hrend des ersten lockdowns im krankenhaus machen m ssen es ist der gr sste wissenschafts und medizinbetrug nach der spanischen grippe und es ist das schlimmste verbrechen gegen die menschlichkeit nach dem zweiten weltkrieg,8,Corona: Maßnahmen,2021-02-14T14:56:50Z,1,0.0286526693095934,0.971347330690406,Auch ich habe die gleiche Erfahrung während des ersten Lockdowns im Krankenhaus machen müssen. Es ist der grösste Wissenschafts- und Medizinbetrug nach der spanischen Grippe und es ist das schlimmste Verbrechen gegen die Menschlichkeit nach dem Zweiten Weltkrieg.,1
1492111181-650.0,gerald grosz wie lange noch gerald grosz mit einem appell an die bev lkerung die augen zu ffnen und nicht mehr wegzusehen die regierungen europas haben uns nun lange genug unterjocht und bevormundet wer die freiheit aufgibt um sicherheit zu gewinnen wird am ende beides verlieren verpassen sie kein video abonnieren sie unseren youtube kanal,29,Esotherik,2021-01-26T10:36:54Z,1,0.0970047776390552,0.902995222360945,"anonymisiert: WIE LANGE NOCH ???@anonymisiert mit einem Appell an die Bevölkerung, die Augen zu öffnen und nicht mehr wegzusehen. Die Regierungen Europas haben uns nun lange genug unterjocht und bevormundet. Wer die Freiheit aufgibt um Sicherheit zu gewinnen wird am Ende beides verlieren.Verpassen Sie kein Video, abonnieren Sie unseren YouTube-Kanal:",1
1492111181-7515.0,alice weidel afd inflation und ampel politik machen die b rger arm mehr netto vom brutto auch im april bleibt die rein statistische inflationsrate mit prozent auf hohem niveau zugleich verzeichnet das statistische bundesamt ein weiteres sinken der reall hne um den rekordwert von vier prozent zu diesen zahlen erkl rte die fraktionsvorsitzende der afd im deutschen bundestag alice weidel zum artikel,9,Inflation,2023-04-28T15:01:09Z,0,0.809915758566658,0.190084241433342,"Alice Weidel (AfD): Inflation und Ampel-Politik machen die Bürger arm – Mehr netto vom Brutto!

Auch im April bleibt die (rein statistische) Inflationsrate mit 7,2 Prozent auf hohem Niveau. Zugleich verzeichnet das Statistische Bundesamt ein weiteres Sinken der Reallöhne um den Rekordwert von vier Prozent. Zu diesen Zahlen erklärte die Fraktionsvorsitzende der AfD im Deutschen Bundestag Alice Weidel:

Zum Artikel",0
1493041404-2402.0,wir sehen es auch so wie wjatscheslawseewald da nur wir k nnen unsere leben verbessern und auch die souver nit t deutschlands zur ckholen putin fanclub redaktion,2,Russland-Angriffskrieg,2022-08-03T11:05:17Z,0,0.802555542895193,0.197444457104807,"Wir sehen es auch so wie @anonymisiert, daß nur wir können unsere Leben verbessern und auch die Souveränität Deutschlands zurückholen! 💪@anonymisiert",0
1493714073-180.0,mahnwache f r die grundrechte thema pandemie oder finanzkrise diese versammlung wurde von querdenken angemeldet der auflagenbescheid liegt vor datum beginn uhr ende uhr versammlungsort marktplatz vor dem rathaus murrhardt programm recherchiert ber das finanzsystem und lasst uns dar ber reden ist die c pandemie eine finanzkrise donnerstag mai marktplatz murrhardt,9,Inflation,2022-04-30T07:24:51Z,1,0.146087247048296,0.853912752951704,"Mahnwache für die Grundrechte

Thema:
PANDEMIE ODER FINANZKRISE?

***DIESE VERSAMMLUNG WURDE VON QUERDENKEN-7192 ANGEMELDET***
***DER AUFLAGENBESCHEID LIEGT VOR***

Datum:   05.05.2022
Beginn:   19:00 Uhr
Ende:      20:00 Uhr

Versammlungsort:
Marktplatz vor dem Rathaus, 71540 Murrhardt

Programm:
Recherchiert über das Finanzsystem
und lasst uns darüber reden. Ist die C-Pandemie eine Finanzkrise?


📅 Donnerstag, 05 Mai 🕐 19:00 - 20:00 
📍 Marktplatz, 71540 Murrhardt
🔗",1
1494090663-216.0,so funktioniert die westliche gesellschaft keine empathie durch das leid anderer f hlt man sich gest rt nur wenn die regierung sagt dieses eine spezielle leid ist wichtig also z b fl chtlinge transgender klimaopfer oder corona tote dann wird mitgef hl geheuchelt aber nicht gef hlt wir sind eingeladen mitgef hl mit uns selbst und den wunden unserer kindheit zu entwickeln und so auch mit anderen mitf hlen zu lernen entdecke dass du liebe bist,21,Gender and LGBTQ,2021-05-02T15:07:20Z,0,0.631562349688892,0.368437650311108,"So funktioniert die westliche Gesellschaft. Keine Empathie. Durch das Leid anderer fühlt man sich gestört. Nur wenn die Regierung sagt, dieses eine spezielle Leid ist wichtig, also z.B. Flüchtlinge, Transgender, Klimaopfer oder Corona-Tote, dann wird Mitgefühl geheuchelt. Aber nicht gefühlt. 

Wir sind eingeladen, Mitgefühl mit uns selbst und den Wunden unserer Kindheit zu entwickeln und so auch mit anderen mitfühlen zu lernen. ❤️ 

Entdecke, dass Du Liebe BIST!",0
1495095481-151.0,maskentr ger und impffetischisten stellt euch auf jahre dauerimpfen ein aller paar monate ihr idioten glaubt doch nicht wirklich dass es mit einer impfung geschafft ist wann rafft ihr endlich dass ihr gemolken und verarscht werdet ihr schafe,8,Corona: Maßnahmen,2021-03-05T23:27:39Z,1,0.0290631872185718,0.970936812781428,"#Maskenträger und #impffetischisten stellt euch auf 5 Jahre DAUERIMPFEN ein aller paar Monate. 
Ihr Idioten glaubt doch nicht wirklich, dass es mit EINER Impfung geschafft ist? 
WANN RAFFT IHR ENDLICH, DASS IHR GEMOLKEN UND VERARSCHT WERDET IHR SCHAFE?",1
1495250776-6897.0,an alle die allergisch drauf reagieren wenn in einem kanal das wort rasse f llt oder ein zusammenhang zu a h hergestellt wird h rt es selbst die vernichtung der weissen ethnie war eine beschlossen sache gleich nach dem geplanten b rsencrash wir wussten also lange schon was auf uns zukommt doch so viele haben bei der kriminalisierung unserer leben mitgemacht lasst uns endlich zusammenhalten denn dies sollte uns dazu bef higen diese regierende bande festnehmen lassen wir d rfen in notwehr gehen vor der vernichtung unserer rasse wir d rfen uns verteidigen man nennt es notwehr,10,BLM,2022-05-31T20:13:15Z,1,0.0424832076446627,0.957516792355337,"An alle die allergisch drauf reagieren, wenn in einem Kanal das Wort Rasse fällt oder ein Zusammenhang zu  A.H. hergestellt wird, hört es selbst - die Vernichtung der weissen Ethnie war eine beschlossen Sache, gleich nach dem geplanten Börsencrash! 

Wir wussten also lange schon was auf uns zukommt, doch so viele haben bei der Kriminalisierung unserer Leben mitgemacht! 

Lasst uns endlich zusammenhalten, denn dies sollte uns dazu befähigen, diese regierende Bande festnehmen lassen!

Wir dürfen in Notwehr gehen vor der Vernichtung unserer Rasse!

WIR DÜRFEN UNS VERTEIDIGEN!!!

MAN NENNT ES NOTWEHR!!!

",1
1495573891-1744.0,madlen hat uns gefragt ob wir ihr neues lied pflege schreit bekanntmachen k nnen darin thematisiert sie den pflegenotstand in deutschen krankenh usern auch die impfpflicht im gesundheitswesen die am m rz in kraft tritt spielt im lied eine rolle denn du hast die wahl zwischen entlassung und nadel entweder beugst du dich oder h ngst den job an den nagel zwei sender wollten bereits dar ber berichten doch ihnen gefiel das wort gift nicht welches ich im zusammenhang mit der impfung verwende berichtet sie uns unterst tzt madlen indem ihr das video teilt an dieser stelle m chte auf allen mitarbeitern im gesundheits und pflegebereich danke sagen danke f r das was ihr t glich leistet,18,Verschwörung: Corona,2022-03-13T09:06:01Z,1,0.457818395971001,0.542181604028999,"Madlen hat uns gefragt, ob wir ihr neues Lied „Pflege schreit“ bekanntmachen können. Darin thematisiert sie den Pflegenotstand in deutschen Krankenhäusern. Auch die Impfpflicht im Gesundheitswesen, die am 16. März in Kraft tritt, spielt im Lied eine Rolle: 

Denn du hast die Wahl zwischen Entlassung und Nadel /
Entweder beugst du dich oder hängst den Job an den Nagel //

„Zwei Sender wollten bereits darüber berichten, doch ihnen gefiel das Wort ‚Gift‘ nicht, welches ich im Zusammenhang mit der Impfung verwende“, berichtet sie uns.

Unterstützt Madlen, indem ihr das Video teilt: 


An dieser Stelle möchte AUF1 allen Mitarbeitern im Gesundheits- und Pflegebereich Danke sagen. Danke für das, was ihr täglich leistet!",0
1495573891-1744.0,madlen hat uns gefragt ob wir ihr neues lied pflege schreit bekanntmachen k nnen darin thematisiert sie den pflegenotstand in deutschen krankenh usern auch die impfpflicht im gesundheitswesen die am m rz in kraft tritt spielt im lied eine rolle denn du hast die wahl zwischen entlassung und nadel entweder beugst du dich oder h ngst den job an den nagel zwei sender wollten bereits dar ber berichten doch ihnen gefiel das wort gift nicht welches ich im zusammenhang mit der impfung verwende berichtet sie uns unterst tzt madlen indem ihr das video teilt an dieser stelle m chte auf allen mitarbeitern im gesundheits und pflegebereich danke sagen danke f r das was ihr t glich leistet,18,Verschwörung: Corona,2022-03-13T09:06:01Z,1,0.457818395971001,0.542181604028999,"Madlen hat uns gefragt, ob wir ihr neues Lied „Pflege schreit“ bekanntmachen können. Darin thematisiert sie den Pflegenotstand in deutschen Krankenhäusern. Auch die Impfpflicht im Gesundheitswesen, die am 16. März in Kraft tritt, spielt im Lied eine Rolle: 

Denn du hast die Wahl zwischen Entlassung und Nadel /
Entweder beugst du dich oder hängst den Job an den Nagel //

„Zwei Sender wollten bereits darüber berichten, doch ihnen gefiel das Wort ‚Gift‘ nicht, welches ich im Zusammenhang mit der Impfung verwende“, berichtet sie uns.

Unterstützt Madlen, indem ihr das Video teilt: 


An dieser Stelle möchte AUF1 allen Mitarbeitern im Gesundheits- und Pflegebereich Danke sagen. Danke für das, was ihr täglich leistet!",0
1495573891-1744.0,madlen hat uns gefragt ob wir ihr neues lied pflege schreit bekanntmachen k nnen darin thematisiert sie den pflegenotstand in deutschen krankenh usern auch die impfpflicht im gesundheitswesen die am m rz in kraft tritt spielt im lied eine rolle denn du hast die wahl zwischen entlassung und nadel entweder beugst du dich oder h ngst den job an den nagel zwei sender wollten bereits dar ber berichten doch ihnen gefiel das wort gift nicht welches ich im zusammenhang mit der impfung verwende berichtet sie uns unterst tzt madlen indem ihr das video teilt an dieser stelle m chte auf allen mitarbeitern im gesundheits und pflegebereich danke sagen danke f r das was ihr t glich leistet,18,Verschwörung: Corona,2022-03-13T09:06:01Z,1,0.457818395971001,0.542181604028999,"Madlen hat uns gefragt, ob wir ihr neues Lied „Pflege schreit“ bekanntmachen können. Darin thematisiert sie den Pflegenotstand in deutschen Krankenhäusern. Auch die Impfpflicht im Gesundheitswesen, die am 16. März in Kraft tritt, spielt im Lied eine Rolle: 

Denn du hast die Wahl zwischen Entlassung und Nadel /
Entweder beugst du dich oder hängst den Job an den Nagel //

„Zwei Sender wollten bereits darüber berichten, doch ihnen gefiel das Wort ‚Gift‘ nicht, welches ich im Zusammenhang mit der Impfung verwende“, berichtet sie uns.

Unterstützt Madlen, indem ihr das Video teilt: 


An dieser Stelle möchte AUF1 allen Mitarbeitern im Gesundheits- und Pflegebereich Danke sagen. Danke für das, was ihr täglich leistet!",0
1495573891-1744.0,madlen hat uns gefragt ob wir ihr neues lied pflege schreit bekanntmachen k nnen darin thematisiert sie den pflegenotstand in deutschen krankenh usern auch die impfpflicht im gesundheitswesen die am m rz in kraft tritt spielt im lied eine rolle denn du hast die wahl zwischen entlassung und nadel entweder beugst du dich oder h ngst den job an den nagel zwei sender wollten bereits dar ber berichten doch ihnen gefiel das wort gift nicht welches ich im zusammenhang mit der impfung verwende berichtet sie uns unterst tzt madlen indem ihr das video teilt an dieser stelle m chte auf allen mitarbeitern im gesundheits und pflegebereich danke sagen danke f r das was ihr t glich leistet,18,Verschwörung: Corona,2022-03-13T09:06:01Z,1,0.457818395971001,0.542181604028999,"Madlen hat uns gefragt, ob wir ihr neues Lied „Pflege schreit“ bekanntmachen können. Darin thematisiert sie den Pflegenotstand in deutschen Krankenhäusern. Auch die Impfpflicht im Gesundheitswesen, die am 16. März in Kraft tritt, spielt im Lied eine Rolle: 

Denn du hast die Wahl zwischen Entlassung und Nadel /
Entweder beugst du dich oder hängst den Job an den Nagel //

„Zwei Sender wollten bereits darüber berichten, doch ihnen gefiel das Wort ‚Gift‘ nicht, welches ich im Zusammenhang mit der Impfung verwende“, berichtet sie uns.

Unterstützt Madlen, indem ihr das Video teilt: 


An dieser Stelle möchte AUF1 allen Mitarbeitern im Gesundheits- und Pflegebereich Danke sagen. Danke für das, was ihr täglich leistet!",0
1495573891-2978.0,die nachrichten auf sind da der kaiser ist nackt die scheinwelt des polit und medienkartells ist am ende holl ndische bauernproteste nun auch erste solidarit tsbekundungen in deutschland und transgender propaganda f r volksschulkinder an sogenannter kinderuni wir sind unabh ngig und kritisch weil sie uns unterst tzen iban at bic aspkat lxxx verein f r unabh ngige medienvielfalt,21,Gender and LGBTQ,2022-07-11T16:02:18Z,0,0.833934078718448,0.166065921281552,"‼️Die NACHRICHTEN AUF1 sind da‼️➡️ 🔷 „Der Kaiser ist nackt“: Die Scheinwelt des Polit- und Medienkartells ist am Ende!🔷 Holländische Bauernproteste: Nun auch erste Solidaritätsbekundungen in Deutschland🔷 Und: Transgender-Propaganda für Volksschulkinder an sogenannter „KinderUni“➡️ Wir sind unabhängig und kritisch, weil Sie uns unterstützen:IBAN: AT50 2032 0321 0058 6713BIC: ASPKAT2Lanonymisiert(Verein für unabhängige Medienvielfalt)",0
1495573891-2978.0,die nachrichten auf sind da der kaiser ist nackt die scheinwelt des polit und medienkartells ist am ende holl ndische bauernproteste nun auch erste solidarit tsbekundungen in deutschland und transgender propaganda f r volksschulkinder an sogenannter kinderuni wir sind unabh ngig und kritisch weil sie uns unterst tzen iban at bic aspkat lxxx verein f r unabh ngige medienvielfalt,21,Gender and LGBTQ,2022-07-11T16:02:18Z,0,0.833934078718448,0.166065921281552,"‼️Die NACHRICHTEN AUF1 sind da‼️➡️ 🔷 „Der Kaiser ist nackt“: Die Scheinwelt des Polit- und Medienkartells ist am Ende!🔷 Holländische Bauernproteste: Nun auch erste Solidaritätsbekundungen in Deutschland🔷 Und: Transgender-Propaganda für Volksschulkinder an sogenannter „KinderUni“➡️ Wir sind unabhängig und kritisch, weil Sie uns unterstützen:IBAN: AT50 2032 0321 0058 6713BIC: ASPKAT2LanonymisiertVerein für unabhängige Medienvielfalt)",0
1495573891-2978.0,die nachrichten auf sind da der kaiser ist nackt die scheinwelt des polit und medienkartells ist am ende holl ndische bauernproteste nun auch erste solidarit tsbekundungen in deutschland und transgender propaganda f r volksschulkinder an sogenannter kinderuni wir sind unabh ngig und kritisch weil sie uns unterst tzen iban at bic aspkat lxxx verein f r unabh ngige medienvielfalt,21,Gender and LGBTQ,2022-07-11T16:02:18Z,0,0.833934078718448,0.166065921281552,"‼️Die NACHRICHTEN AUF1 sind da‼️➡️ 🔷 „Der Kaiser ist nackt“: Die Scheinwelt des Polit- und Medienkartells ist am Ende!🔷 Holländische Bauernproteste: Nun auch erste Solidaritätsbekundungen in Deutschland🔷 Und: Transgender-Propaganda für Volksschulkinder an sogenannter „KinderUni“➡️ Wir sind unabhängig und kritisch, weil Sie uns unterstützen:IBAN: AT50 2032 0321 0058 6713BIC: ASPKAT2Lanonymisiert(Verein für unabhängige Medienvielfalt)",0
1495573891-2978.0,die nachrichten auf sind da der kaiser ist nackt die scheinwelt des polit und medienkartells ist am ende holl ndische bauernproteste nun auch erste solidarit tsbekundungen in deutschland und transgender propaganda f r volksschulkinder an sogenannter kinderuni wir sind unabh ngig und kritisch weil sie uns unterst tzen iban at bic aspkat lxxx verein f r unabh ngige medienvielfalt,21,Gender and LGBTQ,2022-07-11T16:02:18Z,0,0.833934078718448,0.166065921281552,"‼️Die NACHRICHTEN AUF1 sind da‼️➡️ 🔷 „Der Kaiser ist nackt“: Die Scheinwelt des Polit- und Medienkartells ist am Ende!🔷 Holländische Bauernproteste: Nun auch erste Solidaritätsbekundungen in Deutschland🔷 Und: Transgender-Propaganda für Volksschulkinder an sogenannter „KinderUni“➡️ Wir sind unabhängig und kritisch, weil Sie uns unterstützen:IBAN: AT50 2032 0321 0058 6713BIC: ASPKAT2Lanonymisiert(Verein für unabhängige Medienvielfalt)",0
1495895483-18580.0,agent bhakdi wurde direkt am ersten tag wegen den antisemitismus vorw rfen freigesprochen aber nun ist er ein noch gr erer held ziel erreicht freimaurershow das habe ich vorausgesagt oder h chstens eine kleine geldstrafe es war sowieso nur ein schauspiel die einzige l sung zu unserer befreiung pl ne der un zur neuen weltoerdnung und nun nehmen sie uns das bargeldi vernetze dich jetzt regional vernetzdichjetzt bitte berall teilen kanal waswirklichist ende der t uschung,15,Feindbilder,2023-05-23T17:38:18Z,1,0.0411528892174449,0.958847110782555,"⚠️ Agent Bhakdi wurde direkt am ersten Tag wegen den Antisemitismus-Vorwürfen  freigesprochen, aber nun ist er ein noch größerer Held! Ziel erreicht! Freimaurershow!Das habe ich vorausgesagt oder höchstens eine kleine Geldstrafe! Es war sowieso nur ein Schauspiel!❗️ Die einzige Lösung zu unserer Befreiung!❗️ Pläne der UN zur Neuen Weltoerdnung! ❗️ Und nun nehmen sie uns das BargeldiVernetze Dich jetzt regional!@anonymisiert 👈❗️ Bitte überall teilen!Kanal: @anonymisiert (Ende der Täuschung)",1
